action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,15714170,[],CHEMBL3620563,Binding affinity to FAP (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ccc(-n3cncn3)cc1)c(=O)n2C,,,CHEMBL3616424,Medchemcomm,2014.0,,CHEMBL3616909,,CHEMBL3616909,,0,http://www.openphacts.org/units/Nanomolar,2501227,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,100.0
,,15714171,[],CHEMBL3620563,Binding affinity to FAP (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC#CCn1c(N2CCNC(=O)C2)nc2c1c(=O)n(Cc1ccccn1)c(=O)n2C,,,CHEMBL3616424,Medchemcomm,2014.0,,CHEMBL3616910,,CHEMBL3616910,,0,http://www.openphacts.org/units/Nanomolar,2501228,>,1,1,>,,IC50,nM,,12500.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,12.5
,,15714172,[],CHEMBL3620563,Binding affinity to FAP (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC#CCn1c(N2CCNC(=O)C2)nc2c1c(=O)n(Cc1cccnc1)c(=O)n2C,,,CHEMBL3616424,Medchemcomm,2014.0,,CHEMBL3616911,,CHEMBL3616911,,0,http://www.openphacts.org/units/Nanomolar,2501229,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,100.0
,,15714173,[],CHEMBL3620563,Binding affinity to FAP (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC#CCn1c(N2CCNC(=O)C2)nc2c1c(=O)n(Cc1ccncc1)c(=O)n2C,,,CHEMBL3616424,Medchemcomm,2014.0,,CHEMBL3616912,,CHEMBL3616912,,0,http://www.openphacts.org/units/Nanomolar,2501230,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,100.0
,,15714174,[],CHEMBL3620563,Binding affinity to FAP (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(C(C)C)c(=O)n2C,,,CHEMBL3616424,Medchemcomm,2014.0,,CHEMBL3616913,,CHEMBL3616913,,0,http://www.openphacts.org/units/Nanomolar,2501231,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,100.0
,,15714175,[],CHEMBL3620563,Binding affinity to FAP (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Cn1c(N2CCNC(=O)C2)nc2c1c(=O)[nH]c(=O)n2C,,,CHEMBL3616424,Medchemcomm,2014.0,,CHEMBL3616914,,CHEMBL3616914,,0,http://www.openphacts.org/units/Nanomolar,2501232,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,100.0
,,15714176,[],CHEMBL3620563,Binding affinity to FAP (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC#CCn1c(N2CCNC(=O)C2)nc2c1c(=O)[nH]c(=O)n2C,,,CHEMBL3616424,Medchemcomm,2014.0,,CHEMBL3616915,,CHEMBL3616915,,0,http://www.openphacts.org/units/Nanomolar,2501233,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,100.0
,,15714177,[],CHEMBL3620563,Binding affinity to FAP (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1nc(Cn2c(=O)c3c(nc(N4CCNC(=O)C4)n3C)n(C)c2=O)nc2ccccc12,,,CHEMBL3616424,Medchemcomm,2014.0,,CHEMBL3616916,,CHEMBL3616916,,0,http://www.openphacts.org/units/Nanomolar,2501234,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,100.0
,,15714178,[],CHEMBL3620563,Binding affinity to FAP (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC#CCn1c(N2CCNC(=O)C2)nc2c1c(=O)n(Cc1nc(OC)c3ccccc3n1)c(=O)n2C,,,CHEMBL3616424,Medchemcomm,2014.0,"{'bei': '10.72', 'le': '0.20', 'lle': '5.38', 'sei': '4.05'}",CHEMBL3616917,,CHEMBL3616917,5.24,0,http://www.openphacts.org/units/Nanomolar,2501235,=,1,1,=,,IC50,nM,,5800.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,5.8
,Not Determined,15714179,[],CHEMBL3620563,Binding affinity to FAP (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1nc(Cn2c(=O)c3c(nc(N4CCNC(=O)C4)n3CC=C(C)C)n(C)c2=O)nc2ccccc12,,,CHEMBL3616424,Medchemcomm,2014.0,,CHEMBL3616918,,CHEMBL3616918,,0,,2501236,,1,0,,,IC50,,,,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,,,,
,,15714180,[],CHEMBL3620563,Binding affinity to FAP (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1nc(Cn2c(=O)c3c(nc(N4CCNC(=O)C4)n3CCC=C(C)C)n(C)c2=O)nc2ccccc12,,,CHEMBL3616424,Medchemcomm,2014.0,,CHEMBL3616919,,CHEMBL3616919,,0,http://www.openphacts.org/units/Nanomolar,2501237,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,50.0
,Not Determined,15714181,[],CHEMBL3620563,Binding affinity to FAP (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1nc(Cn2c(=O)c3c(nc(N4CCNC(=O)C4)n3Cc3ccccc3)n(C)c2=O)nc2ccccc12,,,CHEMBL3616424,Medchemcomm,2014.0,,CHEMBL3616920,,CHEMBL3616920,,0,,2501238,,1,0,,,IC50,,,,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,,,,
,,15714322,[],CHEMBL3620568,Inhibition of FAP (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,,,CHEMBL3616424,Medchemcomm,2014.0,"{'bei': '14.92', 'le': '0.28', 'lle': '5.90', 'sei': '6.03'}",CHEMBL237500,LINAGLIPTIN,CHEMBL237500,7.05,0,http://www.openphacts.org/units/Nanomolar,2501203,=,1,1,=,,IC50,nM,,89.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.089
,,15714323,[],CHEMBL3620568,Inhibition of FAP (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,,,CHEMBL3616424,Medchemcomm,2014.0,,CHEMBL1422,SITAGLIPTIN,CHEMBL1422,,0,http://www.openphacts.org/units/Nanomolar,2501204,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,100.0
,,15714324,[],CHEMBL3620568,Inhibition of FAP (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,,,CHEMBL3616424,Medchemcomm,2014.0,"{'bei': '13.63', 'le': '0.26', 'lle': '2.97', 'sei': '5.42'}",CHEMBL142703,VILDAGLIPTIN,CHEMBL142703,4.14,0,http://www.openphacts.org/units/Nanomolar,2501205,=,1,1,=,,IC50,nM,,73000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,73.0
,,15714325,[],CHEMBL3620568,Inhibition of FAP (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,,,CHEMBL3616424,Medchemcomm,2014.0,,CHEMBL376359,ALOGLIPTIN,CHEMBL376359,,1,http://www.openphacts.org/units/Nanomolar,2501206,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,100.0
,,15714326,[],CHEMBL3620568,Inhibition of FAP (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CN[C@@H]1CCNC1)N1CCC[C@H]1B(O)O,,,CHEMBL3616424,Medchemcomm,2014.0,"{'bei': '21.25', 'le': None, 'lle': None, 'sei': None}",CHEMBL4296719,DUTOGLIPTIN,CHEMBL4296719,5.12,0,http://www.openphacts.org/units/Nanomolar,2501207,=,1,1,=,,IC50,nM,,7520.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,7.52
,,16584434,[],CHEMBL3807663,Inhibition of human FAP,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2nc3c(cn2n1)CN([C@H]1CC[C@H](c2cc(F)ccc2F)[C@@H](N)C1)C3,,,CHEMBL3804801,Bioorg Med Chem Lett,2016.0,"{'bei': '11.80', 'le': '0.22', 'lle': '1.22', 'sei': '7.61'}",CHEMBL3805226,,CHEMBL3805226,4.52,0,http://www.openphacts.org/units/Nanomolar,2777315,=,1,1,=,,IC50,nM,,30000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,30000.0
,,16584435,[],CHEMBL3807663,Inhibition of human FAP,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2nc3c(cn2n1)CN([C@@H]1CC[C@H](c2cc(F)ccc2F)[C@@H](N)C1)C3,,,CHEMBL3804801,Bioorg Med Chem Lett,2016.0,"{'bei': '12.05', 'le': '0.23', 'lle': '1.32', 'sei': '7.77'}",CHEMBL3804982,,CHEMBL3804982,4.62,0,http://www.openphacts.org/units/Nanomolar,2777316,=,1,1,=,,IC50,nM,,24000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,24000.0
,,16584436,[],CHEMBL3807663,Inhibition of human FAP,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2ncc3c(n2n1)CN([C@H]1CC[C@H](c2cc(F)ccc2F)[C@@H](N)C1)C3,,,CHEMBL3804801,Bioorg Med Chem Lett,2016.0,"{'bei': '12.37', 'le': '0.23', 'lle': '1.44', 'sei': '7.98'}",CHEMBL3806157,,CHEMBL3806157,4.75,0,http://www.openphacts.org/units/Nanomolar,2777317,=,1,1,=,,IC50,nM,,18000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,18000.0
,,16584437,[],CHEMBL3807663,Inhibition of human FAP,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2ncc3c(n2n1)CN([C@H]1CO[C@H](c2cc(F)ccc2F)[C@@H](N)C1)C3,,,CHEMBL3804801,Bioorg Med Chem Lett,2016.0,"{'bei': '11.56', 'le': '0.22', 'lle': '1.97', 'sei': '6.49'}",CHEMBL3805294,,CHEMBL3805294,4.46,0,http://www.openphacts.org/units/Nanomolar,2777318,=,1,1,=,,IC50,nM,,35000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,35000.0
,,16584438,[],CHEMBL3807663,Inhibition of human FAP,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2ncc3c(n2n1)CN([C@@H]1CC[C@H](c2cc(F)ccc2F)[C@@H](N)C1)C3,,,CHEMBL3804801,Bioorg Med Chem Lett,2016.0,"{'bei': '11.15', 'le': '0.21', 'lle': '0.98', 'sei': '7.19'}",CHEMBL3806179,,CHEMBL3806179,4.28,0,http://www.openphacts.org/units/Nanomolar,2777319,=,1,1,=,,IC50,nM,,53000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,53000.0
,,16584439,[],CHEMBL3807663,Inhibition of human FAP,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2ncc3c(n2n1)CN([C@H]1CC[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3,,,CHEMBL3804801,Bioorg Med Chem Lett,2016.0,"{'bei': '13.42', 'le': '0.25', 'lle': '1.96', 'sei': '9.06'}",CHEMBL3805966,,CHEMBL3805966,5.39,0,http://www.openphacts.org/units/Nanomolar,2777320,=,1,1,=,,IC50,nM,,4100.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,4100.0
,,16584440,[],CHEMBL3807663,Inhibition of human FAP,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2ncc3c(n2n1)CN([C@H]1CO[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3,,,CHEMBL3804801,Bioorg Med Chem Lett,2016.0,"{'bei': '12.69', 'le': '0.24', 'lle': '2.49', 'sei': '7.45'}",CHEMBL3806029,,CHEMBL3806029,5.12,0,http://www.openphacts.org/units/Nanomolar,2777321,=,1,1,=,,IC50,nM,,7600.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,7600.0
,,16584441,[],CHEMBL3807663,Inhibition of human FAP,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nnc2ncc3c(n12)CN([C@H]1CC[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3,,,CHEMBL3804801,Bioorg Med Chem Lett,2016.0,"{'bei': '16.28', 'le': '0.31', 'lle': '3.72', 'sei': '9.06'}",CHEMBL3806023,,CHEMBL3806023,6.55,0,http://www.openphacts.org/units/Nanomolar,2777512,=,1,1,=,,IC50,nM,,280.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,280.0
,,16584442,[],CHEMBL3807663,Inhibition of human FAP,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc2ncc3c(n2n1)CN([C@H]1CC[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3,,,CHEMBL3804801,Bioorg Med Chem Lett,2016.0,"{'bei': '15.77', 'le': '0.30', 'lle': '3.52', 'sei': '8.77'}",CHEMBL3805629,,CHEMBL3805629,6.35,0,http://www.openphacts.org/units/Nanomolar,2777513,=,1,1,=,,IC50,nM,,450.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,450.0
,,16584443,[],CHEMBL3807663,Inhibition of human FAP,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H]1C[C@@H](N2Cc3cnc4nnc(C5CC5)n4c3C2)CC[C@@H]1c1cc(F)c(F)cc1F,,,CHEMBL3804801,Bioorg Med Chem Lett,2016.0,"{'bei': '15.29', 'le': '0.29', 'lle': '3.15', 'sei': '9.06'}",CHEMBL3806041,,CHEMBL3806041,6.55,0,http://www.openphacts.org/units/Nanomolar,2777514,=,1,1,=,,IC50,nM,,280.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,280.0
,,16584444,[],CHEMBL3807663,Inhibition of human FAP,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H]1C[C@@H](N2Cc3cnc4nc(C5CC5)nn4c3C2)CC[C@@H]1c1cc(F)c(F)cc1F,,,CHEMBL3804801,Bioorg Med Chem Lett,2016.0,"{'bei': '14.57', 'le': '0.28', 'lle': '2.84', 'sei': '8.63'}",CHEMBL3805346,,CHEMBL3805346,6.24,0,http://www.openphacts.org/units/Nanomolar,2777515,=,1,1,=,,IC50,nM,,570.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,570.0
,,16584445,[],CHEMBL3807663,Inhibition of human FAP,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H]1C[C@@H](N2Cc3nn4cccnc4c3C2)CC[C@@H]1c1cc(F)ccc1F,,,CHEMBL3804801,Bioorg Med Chem Lett,2016.0,"{'bei': '14.84', 'le': '0.28', 'lle': '2.49', 'sei': '9.22'}",CHEMBL3806026,,CHEMBL3806026,5.48,0,http://www.openphacts.org/units/Nanomolar,2777516,=,1,1,=,,IC50,nM,,3300.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,3300.0
,,16584446,[],CHEMBL3807663,Inhibition of human FAP,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H]1C[C@@H](N2Cc3nn4cccnc4c3C2)CC[C@@H]1c1cc(F)c(F)cc1F,,,CHEMBL3804801,Bioorg Med Chem Lett,2016.0,"{'bei': '12.38', 'le': '0.23', 'lle': '1.67', 'sei': '8.07'}",CHEMBL3806003,,CHEMBL3806003,4.80,0,http://www.openphacts.org/units/Nanomolar,2777517,=,1,1,=,,IC50,nM,,16000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,16000.0
,,16584447,[],CHEMBL3807663,Inhibition of human FAP,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H]1C[C@@H](N2Cc3nn4cccnc4c3C2)CO[C@@H]1c1cc(F)ccc1F,,,CHEMBL3804801,Bioorg Med Chem Lett,2016.0,"{'bei': '11.33', 'le': '0.21', 'lle': '2.03', 'sei': '6.13'}",CHEMBL3806216,,CHEMBL3806216,4.21,0,http://www.openphacts.org/units/Nanomolar,2777518,=,1,1,=,,IC50,nM,,62000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,62000.0
,,16584448,[],CHEMBL3807663,Inhibition of human FAP,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccn2nc3c(c2n1)CN([C@H]1CC[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3,,,CHEMBL3804801,Bioorg Med Chem Lett,2016.0,"{'bei': '14.31', 'le': '0.27', 'lle': '2.31', 'sei': '9.66'}",CHEMBL3806239,,CHEMBL3806239,5.75,0,http://www.openphacts.org/units/Nanomolar,2777519,=,1,1,=,,IC50,nM,,1800.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,1800.0
,,16584449,[],CHEMBL3807663,Inhibition of human FAP,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccn2nc3c(c2n1)CN([C@H]1CO[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3,,,CHEMBL3804801,Bioorg Med Chem Lett,2016.0,"{'bei': '11.76', 'le': '0.22', 'lle': '2.11', 'sei': '6.91'}",CHEMBL3805751,,CHEMBL3805751,4.75,0,http://www.openphacts.org/units/Nanomolar,2777520,=,1,1,=,,IC50,nM,,18000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,18000.0
,,16584450,[],CHEMBL3807663,Inhibition of human FAP,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccn2nc3c(c2n1)CN([C@H]1CO[C@H](c2cc(F)ccc2F)[C@@H](N)C1)C3,,,CHEMBL3804801,Bioorg Med Chem Lett,2016.0,"{'bei': '10.38', 'le': '0.20', 'lle': '1.51', 'sei': '5.82'}",CHEMBL3805400,,CHEMBL3805400,4.00,0,http://www.openphacts.org/units/Nanomolar,2777521,=,1,1,=,,IC50,nM,,100000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,100000.0
,,16584451,[],CHEMBL3807663,Inhibition of human FAP,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H]1C[C@@H](N2Cc3nn4ccc(C(F)(F)F)nc4c3C2)CC[C@@H]1c1cc(F)c(F)cc1F,,,CHEMBL3804801,Bioorg Med Chem Lett,2016.0,"{'bei': '11.72', 'le': '0.23', 'lle': '1.20', 'sei': '8.98'}",CHEMBL3805871,,CHEMBL3805871,5.34,0,http://www.openphacts.org/units/Nanomolar,2777522,=,1,1,=,,IC50,nM,,4600.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,4600.0
,,16584452,[],CHEMBL3807663,Inhibition of human FAP,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H]1C[C@@H](N2Cc3nn4ccc(C(F)(F)F)nc4c3C2)CO[C@@H]1c1cc(F)c(F)cc1F,,,CHEMBL3804801,Bioorg Med Chem Lett,2016.0,"{'bei': '10.14', 'le': '0.20', 'lle': '1.30', 'sei': '6.75'}",CHEMBL3805502,,CHEMBL3805502,4.64,0,http://www.openphacts.org/units/Nanomolar,2777523,=,1,1,=,,IC50,nM,,23000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,23000.0
,,16584453,[],CHEMBL3807663,Inhibition of human FAP,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccnc2c3c(nn12)CN([C@H]1CC[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3,,,CHEMBL3804801,Bioorg Med Chem Lett,2016.0,"{'bei': '13.87', 'le': '0.26', 'lle': '2.14', 'sei': '9.37'}",CHEMBL3804994,,CHEMBL3804994,5.57,0,http://www.openphacts.org/units/Nanomolar,2777524,=,1,1,=,,IC50,nM,,2700.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,2700.0
,,16584454,[],CHEMBL3807663,Inhibition of human FAP,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccnc2c3c(nn12)CN([C@H]1CO[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3,,,CHEMBL3804801,Bioorg Med Chem Lett,2016.0,"{'bei': '12.43', 'le': '0.24', 'lle': '2.38', 'sei': '7.30'}",CHEMBL3806021,,CHEMBL3806021,5.01,0,http://www.openphacts.org/units/Nanomolar,2777525,=,1,1,=,,IC50,nM,,9700.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,9700.0
,,16584455,[],CHEMBL3807663,Inhibition of human FAP,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccnc2c3c(nn12)CN([C@H]1CO[C@H](c2cc(F)ccc2F)[C@@H](N)C1)C3,,,CHEMBL3804801,Bioorg Med Chem Lett,2016.0,"{'bei': '10.67', 'le': '0.20', 'lle': '1.62', 'sei': '5.99'}",CHEMBL3804950,,CHEMBL3804950,4.11,0,http://www.openphacts.org/units/Nanomolar,2777526,=,1,1,=,,IC50,nM,,77000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,77000.0
,,16584763,[],CHEMBL3807663,Inhibition of human FAP,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H]1C[C@@H](N2Cc3nn4c(C(F)(F)F)ccnc4c3C2)CC[C@@H]1c1cc(F)c(F)cc1F,,,CHEMBL3804801,Bioorg Med Chem Lett,2016.0,"{'bei': '11.40', 'le': '0.22', 'lle': '1.05', 'sei': '8.74'}",CHEMBL3805179,,CHEMBL3805179,5.19,0,http://www.openphacts.org/units/Nanomolar,2777527,=,1,1,=,,IC50,nM,,6400.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,6400.0
,,16584764,[],CHEMBL3807663,Inhibition of human FAP,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H]1C[C@@H](N2Cc3nn4c(C(F)(F)F)ccnc4c3C2)CO[C@@H]1c1cc(F)c(F)cc1F,,,CHEMBL3804801,Bioorg Med Chem Lett,2016.0,"{'bei': '11.27', 'le': '0.22', 'lle': '1.81', 'sei': '7.51'}",CHEMBL3805937,,CHEMBL3805937,5.16,0,http://www.openphacts.org/units/Nanomolar,2777528,=,1,1,=,,IC50,nM,,7000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,7000.0
,,16584765,[],CHEMBL3807663,Inhibition of human FAP,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C(F)(F)F)nc2c3c(nn12)CN([C@H]1CC[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3,,,CHEMBL3804801,Bioorg Med Chem Lett,2016.0,"{'bei': '10.65', 'le': '0.21', 'lle': '0.55', 'sei': '8.41'}",CHEMBL3804996,,CHEMBL3804996,5.00,0,http://www.openphacts.org/units/Nanomolar,2777529,=,1,1,=,,IC50,nM,,10000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,10000.0
,,16584766,[],CHEMBL3807663,Inhibition of human FAP,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(O)n2nc3c(c2n1)CN([C@H]1CO[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3,,,CHEMBL3804801,Bioorg Med Chem Lett,2016.0,"{'bei': '10.16', 'le': '0.19', 'lle': '1.93', 'sei': '4.79'}",CHEMBL3805154,,CHEMBL3805154,4.26,0,http://www.openphacts.org/units/Nanomolar,2777530,=,1,1,=,,IC50,nM,,55000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,55000.0
,,16584767,[],CHEMBL3807663,Inhibition of human FAP,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(O)nc2c3c(nn12)CN([C@H]1CO[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3,,,CHEMBL3804801,Bioorg Med Chem Lett,2016.0,"{'bei': '13.76', 'le': '0.26', 'lle': '3.44', 'sei': '6.49'}",CHEMBL3806310,,CHEMBL3806310,5.77,0,http://www.openphacts.org/units/Nanomolar,2777531,=,1,1,=,,IC50,nM,,1700.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,1700.0
,,16584768,[],CHEMBL3807663,Inhibition of human FAP,B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H]1C[C@@H](N2Cc3nn4cncnc4c3C2)CO[C@@H]1c1cc(F)ccc1F,,,CHEMBL3804801,Bioorg Med Chem Lett,2016.0,"{'bei': '11.38', 'le': '0.21', 'lle': '2.66', 'sei': '5.19'}",CHEMBL3805353,,CHEMBL3805353,4.24,0,http://www.openphacts.org/units/Nanomolar,2777532,=,1,1,=,,IC50,nM,,58000.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,58000.0
