Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Smiles,IC50,pChEMBL Value
CHEMBL4545404,,None,566.52,2,5.74,COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1-c1c(OC)cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc12,32800,4.48
CHEMBL4449738,,None,552.49,2,5.44,COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1-c1c(O)cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc12,13000,4.89
CHEMBL1208903,ISOGINKGETIN,None,566.52,2,5.74,COc1ccc(-c2cc(=O)c3c(O)cc(O)c(-c4cc(-c5cc(=O)c6c(O)cc(O)cc6o5)ccc4OC)c3o2)cc1,10100,5
CHEMBL2203388,,None,271.28,0,3.64,Fc1ccc2nc(-c3ccc4ncsc4c3)oc2n1,35.8,7.45
CHEMBL2179241,,None,384.85,0,3.46,Nc1c(S(=O)(=O)c2ccc(Cl)cc2)cnc2cc(-c3ccccc3)nn12,2300,5.64
CHEMBL2179243,,None,391.35,0,4.85,O=S(=O)(Nc1ccc(N2CCCCC2)cc1)c1cc(Cl)sc1Cl,700,6.16
CHEMBL248337,,None,428.58,1,6.18,COc1ccc(/C=C/c2cccc(/C=C/c3ccc(OC)c(N(C)C)c3)c2)cc1N(C)C,1100,5.96
CHEMBL248133,,None,400.52,1,6.13,CNc1cc(/C=C/c2cccc(/C=C/c3ccc(OC)c(NC)c3)c2)ccc1OC,1300,5.89
CHEMBL247726,,None,405.45,0,4.86,COc1cc(/C=C/c2ccc(O)c(OC)c2)nc(/C=C/c2ccc(O)c(OC)c2)c1,1700,5.77
CHEMBL391205,,None,429.56,1,5.57,COc1cc(/C=C/c2cccc(/C=C/c3ccc(N(C)C)c(OC)c3)n2)ccc1N(C)C,800,6.1
CHEMBL394713,,None,429.56,1,5.57,COc1ccc(/C=C/c2cccc(/C=C/c3ccc(OC)c(N(C)C)c3)n2)cc1N(C)C,900,6.05
CHEMBL248327,,None,373.46,0,4.92,CNc1cc(/C=C/c2cccc(/C=C/c3ccc(O)c(NC)c3)n2)ccc1O,500,6.3
CHEMBL2436693,,None,574.73,2,6,O=c1cc(-c2ccccc2)oc2cc(OCCN3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,16800,4.78
CHEMBL2283266,,None,214.22,0,2.52,O=c1cc(/C=C/c2ccccc2)occ1O,,
CHEMBL196946,,None,312.37,0,4.82,O=C(O)C1(c2ccc(-c3csc4ccccc34)c(F)c2)CC1,-5,
CHEMBL4645437,,None,326.48,1,6.34,CC(C)=CCC/C(C)=C/CCC1(C)C=Cc2c(O)cc(C)cc2O1,68000,4.17
CHEMBL3330747,,None,636.87,2,11.97,CC(C)(C)n1c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)sc2c2sc(-c3ccc(C=C(C#N)C#N)s3)cc21,10000,
CHEMBL3330753,,None,517.7,2,7.47,COc1ccc(-c2cc3c(s2)c2sc(-c4ccc(/C=C(\C#N)C(N)=O)s4)cc2n3C(C)(C)C)cc1,550,6.26
CHEMBL3589107,,None,552.49,2,5.44,COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1-c1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O,21300,4.67
CHEMBL378188,BILOBETIN,None,552.49,2,5.44,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1-c1c(O)cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc12,4700,5.33
CHEMBL3814981,,None,202.26,0,2.03,CCCNc1nc(N)c2ccccc2n1,25000,
CHEMBL3814965,,None,202.26,0,2.03,CC(C)Nc1nc(N)nc2ccccc12,,
CHEMBL443097,,None,279.34,0,4.37,CN(C)c1ccc(/C=C/c2cc3ccc(O)cc3o2)cc1,3620,5.44
CHEMBL490799,,None,342.24,1,5.43,CN(C)c1ccc(/C=C/c2cc3ccc(Br)cc3o2)cc1,1340,5.87
CHEMBL418455,,None,528.3,2,5.44,O=C(O)c1cc(/C=C/c2ccc(/C=C/c3ccc(O)c(C(=O)O)c3)c(I)c2)ccc1O,8000,5.1
CHEMBL4289536,,None,274.27,0,2.53,COc1cc(/C=C/c2cc(=O)c(O)co2)cc(OC)c1,,
CHEMBL140,,None,368.39,0,3.37,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,18730,4.73
CHEMBL3403824,,None,729.06,2,5.35,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C7COC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,170,6.77
CHEMBL3403821,,None,703.02,1,4.7,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(CCO)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,,
CHEMBL5093303,,None,455.4,0,2.78,C[C@@]1(c2cc(NC(=O)c3ccc(OC(F)F)cn3)ccc2F)Cn2nc(C#N)cc2C(N)=N1,1,9
CHEMBL81880,ACRIDINE ORANGE,None,265.36,0,3.52,CN(C)c1ccc2cc3ccc(N(C)C)cc3nc2c1,600,6.22
CHEMBL248338,,None,400.52,1,5.57,CN(C)c1cc(/C=C/c2cccc(/C=C/c3ccc(O)c(N(C)C)c3)c2)ccc1O,2700,5.57
CHEMBL497,CLIOQUINOL,4,305.5,0,3.2,Oc1c(I)cc(Cl)c2cccnc12,,
CHEMBL27246,CINNAMIC ACID,None,148.16,0,1.78,O=C(O)/C=C/c1ccccc1,,
CHEMBL492216,,None,263.34,0,4.67,CN(C)c1ccc(/C=C/c2cc3ccccc3o2)cc1,2300,5.64
CHEMBL446870,,None,297.79,1,5.32,CN(C)c1ccc(/C=C/c2cc3cc(Cl)ccc3o2)cc1,200,6.7
CHEMBL489979,,None,342.24,1,5.43,CN(C)c1ccc(/C=C/c2cc3cc(Br)ccc3o2)cc1,470,6.33
CHEMBL524114,,None,389.24,1,5.27,CN(C)c1ccc(/C=C/c2cc3cc(I)ccc3o2)cc1,170,6.77
CHEMBL490798,,None,297.79,1,5.32,CN(C)c1ccc(/C=C/c2cc3ccc(Cl)cc3o2)cc1,3210,5.49
CHEMBL444393,,None,287.75,0,3.89,Cl.Nc1ccc(/C=C/c2cc3cc(O)ccc3o2)cc1,2950,5.53
CHEMBL6246,ELLAGIC ACID,2,302.19,0,1.31,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,100000,4
CHEMBL5174150,,None,593.67,2,6.47,COc1cc(/C=C/c2cc(/C=C/c3ccc(OCC(=O)OC(C)(C)C)c(OC)c3)on2)ccc1OCC(=O)OC(C)(C)C,40000,
CHEMBL4453548,,None,459.51,0,2.44,CCOC(=O)c1cnc2ccccc2c1N1CCN(CC(=O)Nc2n[nH]c3ncccc23)CC1,15720,4.8
CHEMBL196279,,None,313.16,0,4.99,CC(C(=O)O)c1ccc(-c2ccc(Cl)c(Cl)c2)c(F)c1,75000,4.12
CHEMBL195884,,None,258.29,0,3.99,Cc1ccc(-c2ccc(C(C)C(=O)O)cc2F)cc1,,
CHEMBL4534352,,None,304.11,None,None,OB1Oc2ccc3ccccc3c2C=C1c1ccc(O)c(O)c1,,
CHEMBL140,,None,368.39,0,3.37,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,3400,5.47
CHEMBL3672718,,None,358.42,0,4.08,CC1=NC2(N=C1N)c1cc(-c3cc(F)cc(C#N)c3)ccc1CCC21CC1,23,7.64
CHEMBL3672723,,None,442.56,0,4.74,COc1cc(C#N)cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC3)CC[C@@H](OC)CC2)c1,1,9
CHEMBL3752685,,None,565.63,1,8.02,Cl.Cl.c1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,8400,5.08
CHEMBL4207221,,None,658.61,2,3.99,COc1cc(/C=C/C(=O)Oc2cc(O)c3c(c2)O[C@H](c2ccc4c(c2)O[C@H](c2ccc(O)c(OC)c2)[C@@H](CO)O4)[C@@H](O)C3=O)ccc1O,85500,4.07
CHEMBL3692698,,None,549.09,2,5.42,O=C(CCOc1ccc(F)cc1)Nc1ccc2c(c1)C[C@H]1CC[C@@H](C2)[C@H]1NS(=O)(=O)c1ccc(Cl)s1,20000,4.7
CHEMBL4110279,,None,449.32,0,2.06,C[C@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)nc3N)ccc2F)N=C(N)OCC1(F)F,140,6.85
CHEMBL3653405,,None,435.38,0,3.27,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,9,8.05
CHEMBL5073160,,None,469.83,0,3.92,C[C@@]1(c2cc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,4,8.4
CHEMBL4079345,,None,278.36,0,3.67,CCNc1nc(NCc2ccccc2)c2ccccc2n1,7000,5.16
CHEMBL5195740,,None,481.46,0,3.96,COc1cc(/C=C/c2cc(/C=C/c3ccc(OCC(=O)O)c(OC)c3)on2)ccc1OCC(=O)O,1000,
CHEMBL180239,CURCUMIN PYRAZOLE,None,364.4,0,4.18,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)[nH]n2)ccc1O,476,6.32
CHEMBL3670375,,None,513.8,1,4.46,C[C@@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,3,8.52
CHEMBL5070669,,None,494.37,0,3.39,C[C@@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)cc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,30,7.52
CHEMBL3609637,GSM1,None,514.48,1,4.67,COc1cc(-c2cn(C3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,131,
CHEMBL1642177,,None,392.85,0,4.25,COc1cc(/C=C/c2nc3cc(Cl)ccc3c(=O)[nH]2)ccc1-n1cnc(C)c1,660,6.18
CHEMBL4175196,,None,401.73,1,5.31,Fc1ccc(Nc2nc(Cl)nc(Nc3cccc(C(F)(F)F)c3)n2)c(F)c1,17850,4.75
CHEMBL4162346,,None,379.77,1,5.34,Cc1ccc(Nc2nc(Cl)nc(Nc3cccc(C(F)(F)F)c3)n2)cc1,20720,4.68
CHEMBL4878452,,None,358.4,0,3.01,O=C(Cc1cc2ccccc2[nH]1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,1620,5.79
CHEMBL4853181,,None,370.41,0,3.48,O=C(/C=C/c1cc2ccccc2[nH]1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,3090,5.51
CHEMBL4870177,,None,386.45,0,3.79,O=C(CCCc1cc2ccccc2[nH]1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,5270,5.28
CHEMBL4861631,,None,388.43,0,3.39,COc1ccc2[nH]c(C(=O)Nc3cc4c(=O)n5c(nc4cc3C)CCC5)cc2c1,6100,5.21
CHEMBL95,TACRINE,4,198.27,0,2.7,Nc1c2c(nc3ccccc13)CCCC2,,
CHEMBL3928118,,None,571.02,1,3.74,O=S(=O)(CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OCC12)c1ncccn1,6.4,8.19
CHEMBL3286983,,None,419.29,0,3.99,COc1cc(/C=c2\sc3nc(-c4ccc(Cl)cc4)cn3c2=O)cc(Cl)c1O,32,7.5
CHEMBL35,FUROSEMIDE,4,330.75,0,1.89,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,,
CHEMBL4860892,,None,464.93,0,3.78,CC(O)c1ccc(CNS(=O)(=O)c2cc(C(=O)O)c(NCc3ccco3)cc2Cl)cc1,68500,4.16
CHEMBL4879194,,None,400.84,0,2.26,O=C(O)c1cc(S(=O)(=O)N2CCOCC2)c(Cl)cc1NCc1ccco1,41160,4.39
CHEMBL4848103,,None,414.91,0,4.1,CCCCCCNS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,47810,4.32
CHEMBL4864237,,None,235.21,0,2.73,O=C(O)c1ccc(F)cc1NCc1ccco1,129540,
CHEMBL4168812,,None,440.87,0,2.48,Cc1cc(N2CCN(c3nc(Cl)nc(Nc4ccccc4F)n3)CC2)n2ncnc2n1,13400,4.87
CHEMBL4166865,,None,395.77,1,5.04,COc1ccc(Nc2nc(Cl)nc(Nc3cccc(C(F)(F)F)c3)n2)cc1,17600,4.75
CHEMBL145,CAFFEIC ACID,3,180.16,0,1.2,O=C(O)/C=C/c1ccc(O)c(O)c1,15600,4.81
CHEMBL4092433,,None,256.3,0,2.32,CN(C)c1ccc(/C=C/c2cc(=O)c(O)c[nH]2)cc1,29220,4.53
CHEMBL4097928,,None,259.26,0,1.67,Cn1cc(O)c(=O)cc1/C=C/c1cc(O)cc(O)c1,,
CHEMBL2402064,,None,361.44,1,5.19,COc1cc(/C=C/c2ccc(NCc3ccccc3O)cc2)cc(OC)c1,,
CHEMBL2402157,,None,333.39,0,4.59,Oc1cc(O)cc(/C=C/c2ccc(NCc3ccccc3O)cc2)c1,10220,4.99
CHEMBL4848389,,None,318.32,0,3.36,COc1ccc(C(O)C(F)(F)F)c(NCc2cscn2)c1,129690,
CHEMBL4228027,,None,387.48,0,3.61,Cc1ccccc1/C=C/C(=O)N1CCN(Cc2ccc(O)c3ncccc23)CC1,17330,4.76
CHEMBL4127090,,None,361.35,1,1.25,O=C(CCc1ccc(O)c(O)c1)N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,8700,5.06
CHEMBL3814123,,None,264.33,0,2.87,Nc1nc(NCCc2ccccc2)c2ccccc2n1,7800,5.11
CHEMBL4070380,,None,307.36,0,2.78,NC(=O)Nc1nc(NCCc2ccccc2)c2ccccc2n1,1000,6
CHEMBL4097374,,None,350.42,0,3.83,COc1ccc(CNc2nc(NC3CC3)nc3ccccc23)cc1OC,8300,5.08
CHEMBL4078382,,None,352.44,0,3.73,CCNc1nc(NCCc2ccc(OC)c(OC)c2)c2ccccc2n1,2900,5.54
CHEMBL4087140,,None,343.81,0,3.96,COc1ccc(CCNc2nc(Cl)nc3ccccc23)cc1OC,13000,4.89
CHEMBL3814134,,None,250.31,0,2.82,Nc1nc(NCc2ccccc2)nc2ccccc12,8400,5.08
CHEMBL4877974,,None,340.42,0,3.55,CCN(CC)C(=O)/C=C/c1ccc(OCc2cccnc2)c(OC)c1,,
CHEMBL3959097,,None,409.45,0,4.13,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCCC(F)(F)F)cc1C21N=C(C)C(N)=N1,0.6,9.22
CHEMBL3969309,,None,426.92,0,4.66,CO[C@H]1CC[C@]2(CC1)Cc1cc(F)c(-c3cncc(Cl)c3)cc1C21N=C(C)C(N)=N1,3,8.52
CHEMBL3925265,,None,566.65,2,6.72,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(C(c4ccc(F)cc4)c4ccc(F)cc4)CC3)cc1)C2,7400,5.13
CHEMBL3742036,,None,236.23,0,0.61,COc1cc(N2N=C(C)CC2=O)nc(OC)n1,,
CHEMBL3741909,,None,250.3,0,3.47,CC1=NN(c2ccc(-c3ccccc3)cc2)C(=O)C1,19500,4.71
CHEMBL28626,MORIN,None,302.24,0,1.99,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,30300,4.52
CHEMBL4640668,,None,344.5,1,6.07,CC(C)=CCC/C(C)=C/CC/C(C)=C/Cc1c(C)cc(O)c(O)c1O,16700,4.78
CHEMBL3815150,,None,318.3,0,3.84,Nc1nc(NCc2cccc(C(F)(F)F)c2)nc2ccccc12,13800,4.86
CHEMBL3814349,,None,318.3,0,3.84,Nc1nc(NCc2cccc(C(F)(F)F)c2)c2ccccc2n1,21000,4.68
CHEMBL3814981,,None,202.26,0,2.03,CCCNc1nc(N)c2ccccc2n1,25000,
CHEMBL410263,ORANGE G SODIUM,None,452.38,0,3.45,O=S(=O)([O-])c1cc(S(=O)(=O)[O-])c2c(/N=N/c3ccccc3)c(O)ccc2c1.[Na+].[Na+],3000,5.52
CHEMBL3357256,,None,268.3,0,2.96,Nc1nc(NCc2ccc(F)cc2)c2ccccc2n1,3100,5.51
CHEMBL3672687,,None,362.27,0,2.91,CC1=NC2(N=C1N)c1cc(Br)ccc1C[C@]21CC[C@@H](O)CC1,2.4,8.62
CHEMBL3672730,,None,446.98,1,5.38,COC1CCC2(CCc3ccc(-c4cc(Cl)cc(C#N)c4)cc3C23N=C(C)C(N)=N3)CC1,3.1,8.51
CHEMBL50,QUERCETIN,3,302.24,0,1.99,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,124600,
CHEMBL4227615,,None,409.44,0,3.58,O=C(/C=C/c1ccc(F)cc1F)N1CCN(Cc2ccc(O)c3ncccc23)CC1,5050,5.3
CHEMBL4227357,,None,407.9,0,3.95,O=C(/C=C/c1ccccc1Cl)N1CCN(Cc2ccc(O)c3ncccc23)CC1,7350,5.13
CHEMBL3672688,,None,362.27,0,2.91,CC1=N[C@@]2(N=C1N)c1cc(Br)ccc1C[C@]21CC[C@@H](O)CC1,96,7.02
CHEMBL3915935,,None,381.52,0,3.98,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCC3(C)CC3)cc1C21N=C(C)C(N)=N1,2.8,8.55
CHEMBL3927449,,None,381.52,0,3.98,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCC3CCC3)cc1[C@@]21N=C(C)C(N)=N1,1.3,8.89
CHEMBL4112705,,None,431.33,0,1.98,C[C@]1(c2nc(NC(=O)c3ncc(C(F)F)nc3N)ccc2F)N=C(N)OCC1(F)F,60,7.22
CHEMBL4225384,,None,589.83,1,3.61,CN1CCN(Cc2ccccc2Nc2cc(C(=O)NCCN3CCCCC3)cc(C(=O)NCCN3CCCCC3)c2)CC1,10000,
CHEMBL4226945,,None,451.02,0,4.14,CN1CCN(c2cc(Nc3ccnc4cc(Cl)ccc34)cc(N3CCN(C)CC3)c2)CC1,1900,5.72
CHEMBL4226332,,None,506.78,1,4.64,CN(C)Cc1ccccc1Nc1cc(CNCCN2CCCCC2)cc(CNCCN2CCCCC2)c1,10000,
CHEMBL32823,,None,492.71,1,8.02,c1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,8400,5.08
CHEMBL50,QUERCETIN,3,302.24,0,1.99,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,15300,4.82
CHEMBL3947671,,None,450.95,1,5.13,CO[C@H]1CC[C@]2(CC1)Cc1cc(F)c(-c3cc(Cl)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,1.7,8.77
CHEMBL3945110,,None,363.51,0,3.81,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC(C)C)cc1C21N=C(C)C(N)=N1,678,6.17
CHEMBL3330742,,None,575.72,2,8.05,CN1C(=O)C(=Cc2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)s2)C(=O)N(C)C1=O,10000,
CHEMBL3330745,,None,555.69,2,7.95,N#C/C(=C\c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)s1)C(N)=O,10000,
CHEMBL4163412,,None,364.21,1,5.11,Cc1ccc(Nc2nc(Cl)nc(Nc3ccc(F)c(Cl)c3)n2)cc1,18050,4.74
CHEMBL4513568,,None,580.55,2,6.04,COc1ccc(-c2cc(=O)c3c(O)cc(OC)c(-c4c(OC)cc(O)c5c(=O)cc(-c6ccc(O)cc6)oc45)c3o2)cc1,45600,4.34
CHEMBL1208904,HEVEAFLAVONE,None,580.55,2,6.04,COc1ccc(-c2cc(=O)c3c(O)cc(OC)c(-c4cc(-c5cc(=O)c6c(O)cc(OC)cc6o5)ccc4O)c3o2)cc1,50000,
CHEMBL3944195,,None,530.67,2,6.44,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)cc1)C2,12200,4.91
CHEMBL4861145,,None,501.67,2,5.71,CCN(CCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccccc1N(C)C,1270,5.9
CHEMBL502,DONEPEZIL,4,379.5,0,4.36,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,,
CHEMBL3670365,,None,470.81,0,3.32,C[C@@]1(c2nc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,3,8.52
CHEMBL4226906,,None,561.77,1,3.62,O=C(NCCN1CCCCC1)c1cc(C(=O)NCCN2CCCCC2)cc(-c2ccccc2CN2CCOCC2)c1,10000,
CHEMBL4227472,,None,480.06,1,5.36,Clc1ccc2c(Nc3cc(CN4CCOCC4)cc(NCCN4CCCCC4)c3)ccnc2c1,4900,5.31
CHEMBL5199487,,None,364.45,0,2.1,O=C(CCN1CCN(Cc2ccccc2)CC1)Nc1n[nH]c2ncccc12,13270,4.88
CHEMBL4228621,,None,452.35,0,4.06,O=C(/C=C/c1ccc(Br)cc1)N1CCN(Cc2ccc(O)c3ncccc23)CC1,,
CHEMBL3742311,,None,188.23,0,2.11,CC1=NN(c2cccc(C)c2)C(=O)C1,50000,
CHEMBL3742036,,None,236.23,0,0.61,COc1cc(N2N=C(C)CC2=O)nc(OC)n1,50000,
CHEMBL3741680,,None,294.35,0,3.52,CC1=NN(c2cccc(COCc3ccccc3)c2)C(=O)C1,2900,5.54
CHEMBL3741408,,None,206.22,0,2.25,CC1=NN(c2ccc(C)c(F)c2)C(=O)C1,50000,
CHEMBL3742186,,None,206.22,0,2.25,CC1=NN(c2cc(F)ccc2C)C(=O)C1,50000,
CHEMBL3740157,,None,188.23,0,2.11,CC1=NN(c2ccc(C)cc2)C(=O)C1,,
CHEMBL164,MYRICETIN,None,318.24,1,1.69,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,9900,5
CHEMBL4848524,,None,383.49,0,2.28,CN1CCN(CCCOc2ccc(/C=C/c3cc(=O)c(O)cn3C)cc2)CC1,6020,5.22
CHEMBL4287929,,None,230.22,0,2.22,O=c1cc(/C=C/c2ccc(O)cc2)occ1O,7120,5.15
CHEMBL14690,CLOBENPROPIT,None,308.84,0,3.45,N=C(NCc1ccc(Cl)cc1)SCCCc1c[nH]cn1,,
CHEMBL4876641,,None,543.75,2,6.88,CCN(CCCCCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccccc1N(C)C,1030,5.99
CHEMBL4858987,,None,515.7,2,6.1,CCN(CCCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccc(N(C)C)cc1,2100,5.68
CHEMBL4552863,,None,320.11,None,None,OB1Oc2ccc3cc(O)ccc3c2C=C1c1cc(O)cc(O)c1,8900,5.05
CHEMBL4871713,,None,361.43,0,3.81,O=C(Nc1ccc2nc3n(c(=O)c2c1)CCC3)c1cc2ccccc2s1,2300,5.64
CHEMBL236183,,None,514.09,1,3.33,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(CCCO)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,17,7.77
CHEMBL4638539,,None,715.03,2,12.73,COc1c(O)c(O)c(-c2c(C)c(C/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(OC)c(O)c2O)c(C)c1C/C=C(\C)CC/C=C(\C)CCC=C(C)C,12300,4.91
CHEMBL3814324,,None,280.33,0,2.83,COc1cccc(CNc2nc(N)c3ccccc3n2)c1,25000,
CHEMBL3814134,,None,250.31,0,2.82,Nc1nc(NCc2ccccc2)nc2ccccc12,8400,5.08
CHEMBL3814563,,None,348.45,0,3.22,CNc1cccc(CCNc2cccc(CCNc3ccccn3)n2)n1,280000,
CHEMBL4755968,,None,518.62,1,4.92,O=C(CCN1CCC2c3ccccc3NC2C1)Oc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,19710,4.71
CHEMBL3087679,,None,819.01,3,6.28,C[C@@H](C(=O)NCCCNCCCNC1=CC(=O)C(NCCCNCCCNC(=O)[C@H](C)c2ccc(-c3ccccc3)c(F)c2)=CC1=O)c1ccc(-c2ccccc2)c(F)c1,4770,5.32
CHEMBL2203382,,None,253.24,0,3.51,Fc1ccc2nc(-c3ccc4[nH]ccc4c3)oc2n1,13.8,7.86
CHEMBL2203378,,None,243.24,0,3.07,CNc1ccc(-c2nc3ccc(F)nc3o2)cc1,23.1,7.64
CHEMBL4849442,,None,337.42,0,3.91,COc1cc(/C=C/C(=O)N2CCCC2)ccc1OCc1ccccc1,65090,4.19
CHEMBL4869616,,None,444.53,0,4.11,COc1cc(/C=C/C(=O)NCCC(=O)NCc2ccccc2)ccc1OCc1ccccc1,81560,4.09
CHEMBL4847749,,None,430.5,0,3.99,COC(=O)c1c(C)cc(O)c(C/C=C(\C)CCCC2=C/C(=C\C(C)(C)O)OC2=O)c1O,40700,4.39
CHEMBL3087682,,None,704.82,2,6.32,CC(C(=O)NCCCNC1=CC(=O)C(NCCCNC(=O)C(C)c2ccc(-c3ccccc3)c(F)c2)=CC1=O)c1ccc(-c2ccccc2)c(F)c1,,
CHEMBL3326707,,None,483.61,1,5.93,Cc1ccc2oc(=O)c(C(=O)NCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2c1,5000,5.3
CHEMBL241190,,None,359.33,1,1.33,O=C(/C=C/c1ccc(O)c(O)c1)N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,5700,5.24
CHEMBL164,MYRICETIN,None,318.24,1,1.69,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,7400,5.13
CHEMBL4851224,,None,358.8,0,2.24,CNS(=O)(=O)c1cc(C(=O)OC)c(NCc2ccco2)cc1Cl,55950,4.25
CHEMBL4857258,,None,367.19,0,4.11,OC(c1ccc(Br)cc1NCc1cscn1)C(F)(F)F,,
CHEMBL5209357,,None,329.36,0,2.2,Cc1nc(C)c(C(=O)OCCCOC(=O)c2ccccn2)nc1C,49140,4.31
CHEMBL5208803,,None,459.51,0,2.07,CCOC(=O)C(Cc1cn(-c2ccccc2)nn1)(Cc1cn(-c2ccccc2)nn1)NC(C)=O,8065,5.09
CHEMBL140,,None,368.39,0,3.37,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,3850,5.42
CHEMBL4863966,,None,486.57,0,4.07,COc1ccc(CNC(=O)C2CN(C(=O)/C=C/c3ccc(OCc4ccccc4)c(OC)c3)C2)cc1,4780,5.32
CHEMBL3400292,,None,427.5,0,3.4,CNc1ccc(C(=O)NC(CCCCCNC(=O)OCc2ccccc2)C(=O)O)cc1,2750,5.56
CHEMBL3403815,,None,687.02,2,5.58,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,140,6.85
